config,question,answer,contexts,ground_truth,f1,bert_f1
Setup_Medical,What is organ failure?,"<think>
Okay, let's tackle this question. The user is asking, ""What is organ failure?"" and wants the answer based solely on the provided context. Let me go through the context again to pick out relevant information.

First, the context mentions different types of organ failure. There's a part about kidney failure, which is chronic and leads to end-stage renal disease (ESRD). It talks about symptoms like anemia, bad breath, and the kidneys' inability to filter fluids and wastes. Then there's a mention of liver failure from poisoning, causing jaundice and other issues. Also, right and left ventricular failure are discussed under heart failure, with symptoms like edema and dyspnea. 

The question is about organ failure in general. The context doesn't define it outright, but it gives examples. So I need to synthesize the common elements from the examples. Organ failure seems to be when an organ can't perform its necessary functions, leading to systemic issues. For kidneys, it's filtering waste; for the liver, processing toxins; for the heart, pumping blood effectively. The examples also mention complications like metabolic imbalances, failure of other organs, and potentially death if untreated.

I should make sure not to include causes unless specified. The context does mention causes for specific organs, like diabetes for kidneys, but the question is about organ failure in general. The answer should be concise, 4-5 lines, using only the info given. Avoid medical jargon where possible. Let me check if there's a direct definition. The first part of the context talks about flesh-eating disease leading to multiple organ failure and death. The chronic kidney failure section says it's irreversible and leads to ESRD. So combining these, organ failure is when an organ can't function properly, leading to severe health issues or death. Need to mention the examples given in the context, like kidney, liver, heart failure, and their consequences like fluid retention, waste buildup, and systemic complications. Also, note that it can be chronic or acute based on the examples. Make sure not to add any external knowledge beyond the context.
</think>

Organ failure occurs when an organ can no longer perform its essential functions, leading to systemic complications. For example, kidney failure prevents waste and fluid removal, causing urea buildup and anemia; liver failure from poisoning results in jaundice and brain swelling. Heart failure (left or right ventricular) disrupts blood circulation, causing congestion","['becomes numb. An individual may go into shock and\ndevelop dangerously low blood pressure. Multiple organ\nfailure may occur, quickly followed by death.\nDiagnosis\nThe appearance of the skin, paired with pain and\nfever raises the possibility of flesh-eating disease. An x\nray, magnetic resonance imaging (MRI), or computed\ntomography scans (CT scans) of the area reveals a\nfeathery pattern in the tissue, caused by accumulating\ngas in the dying tissue. Necrosis is evident during', 'cause, accounting for 20–40% of all cases. This type of\ndelirium, termed “metabolic encephalopathy,” may result\nfrom organ failure, including liver or kidney failure.\nOther metabolic causes include diabetes mellitus ,\nhyperthyroidism and hypothyroidism , vitamin defi-\nGALE ENCYCLOPEDIA OF MEDICINE 21020\nDelirium']","Organ failure occurs when an organ loses its ability to function properly, often due to disease, injury, or insufficient blood supply.",0.05301204819277108,0.6916114687919617
Setup_Medical,What is infection control?,"<think>
Okay, let's tackle this question. The user is asking, ""What is infection control?"" and they want the answer based solely on the provided context. Let me start by scanning through the context to find relevant information.

Looking through the sections, there's a part under ""Prevention"" that mentions taking precautions to prevent recurrent infections, like good hygiene and avoiding crowds. Then, in the ""transmission"" section, there's a line about using good hand-washing practices and precautions like gowns and gloves for hospital staff. Also, it mentions isolating waste material to decrease spreading the illness. 

So infection control seems to involve practices to prevent the spread of infections. The key points from the context are hygiene (hand-washing), using protective gear (gowns, gloves), and isolating waste. The answer should tie these together as methods to prevent transmission. I need to make sure not to include any other info not in the context. Let me check if there's anything else. The context also talks about antibiotics and vaccines, but the question is about infection control, which is more about prevention measures rather than treatments. 

Putting it all together: Infection control refers to practices like hand-washing, using protective equipment, and isolating waste to prevent the spread of infections. That's concise and uses the provided info without adding external knowledge.
</think>

Infection control refers to practices aimed at preventing the transmission of infections. It includes measures like good hand-washing, using protective gear (gowns, gloves), and isolating waste to reduce spread. These precautions are critical in settings like hospitals to minimize contact with infectious agents. The context emphasizes hygiene and isolation as key strategies to prevent recurrent infections.","['disease that attacks the immune system.\nAntibiotics —A category of manufactured sub-\nstances used to combat infection.\nAntibodies —Special substances created by the\nbody to combat infection.\nBacterium—A tiny organism. Some bacteria cause\ndisease.\nHepatitis—A disease that inflames the liver.\nImmune system—A body system that combats dis-\nease.\nImmunocompromised—Having a damaged immune\nsystem.\nLymph nodes—Small, kidney-shaped organs that\nfilter a fluid called lymph.', 'transmission of infection is the use of good hand-wash-\ning practices and other appropriate precautions (gowns\nand gloves for hospital staff). The virus is found in feces\nfor up to one week after infection; therefore precautions\nthat isolate waste material (enteric precautions) will help\ndecrease the chance of spreading the illness.\nResources\nBOOKS\nCohen, Jeffrey I. “Enteroviruses and Reoviruses.” In Harri-\nson’s Principles of Internal Medicine, ed. Anthony S.']","Infection control involves measures like hygiene, sterilization, and isolation to prevent spread of infections in healthcare and community settings.",0.07586206896551724,0.7441670298576355
Setup_Medical,What is public health?,"<think>
Okay, let's see. The user is asking ""What is public health?"" and they want the answer based only on the provided context. I need to check the context for any mention of public health.

Looking through the context, there are several sections. The first part talks about holistic and alternative medicine, then there's a mention of post-polio syndrome and a reference about poliomyelitis. Then there's a section on chest physical therapy, detoxification, and environmental medicine. The last part mentions the CDC estimating that over 80% of illnesses have environmental and lifestyle causes. 

Wait, the last part under ""Environmental medicine"" says: ""Environmental medicine is a field that studies exactly how those environmental factors influence disease. Conditions such as asthma, cancer, chronic fatigue syndrome, multiple chemical sensitivity, and many others are strongly influenced by exposure to toxic or allergenic substances in the environment. The United States Centers for Disease Control estimate that over 80% of all illnesses have environmental and lifestyle causes.""

But the question is about public health. The context doesn't explicitly define public health. However, there's a mention of ""public health problem"" in the leptospirosis reference. But that's just an example. The main part about environmental medicine and CDC's role might be relevant. Public health often involves studying environmental factors and preventing diseases on a population level. Since the context discusses environmental factors influencing diseases and CDC's estimates, maybe that's the link. But the user wants the answer strictly based on the context. Since there's no direct definition of public health, perhaps the answer should focus on the environmental aspects mentioned, like how environmental factors influence diseases and public health's role in addressing them. However, the context doesn't explicitly say that. Hmm. Maybe the answer is that public health is not directly discussed, but the closest is environmental medicine's role in studying environmental factors affecting diseases. But the user might expect a more general answer. Wait, the user says to use only the information provided. Since the context doesn't define public health, maybe the answer is that public health is not explicitly addressed here. But that's not helpful. Alternatively, maybe the CDC's role in estimating causes of illness relates to public health. So, perhaps the answer is that public health involves studying environmental and lifestyle factors contributing to diseases, as indicated by CDC's estimates. But I need to check if that's in the context. Yes, the CDC part is there. So the","['in primary care. Am J Med 2009;122(suppl):S13. [PMID: 19801048] \n12', 'in many illnesses. Environmental medicine is a field that\nstudies exactly how those environmental factors influence\ndisease. Conditions such as asthma, cancer, chronic\nfatigue syndrome, multiple chemical sensitivity , and\nmany others are strongly influenced by exposure to toxic\nor allergenic substances in the environment. The United\nStates Centers for Disease Control estimate that over 80%\nof all illnesses have environmental and lifestyle causes.']","Public health focuses on prevention of disease, promotion of health, and prolonging life through organized community efforts, policies, education, and healthcare services.",0.03294117647058824,0.6807634830474854
Setup_Medical,What is Cardiac Tamponade?,"<think>
Okay, I need to answer the question ""What is Cardiac Tamponade?"" using the provided context. Let me start by looking through the context for relevant information.

First, in the section under ""Definition,"" it says: ""Cardiac tamponade occurs when the heart is squeezed by fluid that collects inside the sac that surrounds it."" That's a clear definition. Then, under ""Description,"" it mentions the pericardium, the sac around the heart. 

The context also lists causes: cancer, trauma to the chest, or heart surgery leading to fluid buildup. The consequences are threefold: reduced blood pumped by the heart, less filling of the ventricles, and higher blood pressure. The condition is serious and can be fatal if not treated immediately.

I should make sure to include the definition, the cause (fluid in the pericardial sac), the effects on heart function, and the urgency of treatment. Avoid mentioning unrelated parts like defibrillation or arrhythmias since they're not directly related to tamponade. Keep it concise, within 4-5 lines. Let me structure that.
</think>

Cardiac tamponade is a condition where fluid accumulates in the pericardial sac surrounding the heart, compressing it. This compression reduces the heart's ability to pump blood effectively, limits ventricular filling, and increases blood pressure. Causes include trauma, cancer, or heart surgery. Immediate treatment is critical to prevent fatality.","['PERIODICALS\nHarvard Medical School. “Cardiac Rehabilitation.” Harvard\nHealth Letter, 7 no. 5 (Jan. 1997): 3-7.\nORGANIZATIONS\nAmerican Heart Association. 7320 Greenville Ave. Dallas, TX\n75231. (214) 373-6300. <http://www.americanheart.org>.\nPaula Anne Ford-Martin\nCardiac tamponade\nDefinition\nCardiac tamponade occurs when the heart is\nsqueezed by fluid that collects inside the sac that sur-\nrounds it.\nDescription\nThe heart is surrounded by a sac called the pericardi-', 'is damaged by cancer. Blunt or penetrating injury from\ntrauma to the chest or heart can also result in cardiac tam-\nponade when large amounts of blood fill the pericardium.\nTamponade can also occur during heart surgery.\nWhen the heart is compressed by the surrounding\nfluid, three conditions occur: a reduced amount of blood\nis pumped to the body by the heart, the lower chambers\nof the ventricles are filled with a less than normal amount\nof blood, and higher than normal blood pressures occur']",Life-threatening disorder occurring when pericardial fluid accumulates under pressure; effusions rapidly increasing in size may cause an elevated intrapericardial pressure.,0.06779661016949153,0.7264336943626404
Setup_Medical,What defines Cor Pulmonale?,"<think>
Okay, let's tackle this question. The user is asking what defines Cor Pulmonale. I need to use only the provided context from the Gale Encyclopedia of Medicine.

First, looking at the context, the first paragraph says Cor pulmonale is an increase in bulk of the right ventricle, generally caused by chronic lung diseases. It also mentions it can lead to heart failure. The Description section adds that it's also called pulmonary heart disease and occurs in 25% of COPD patients, with 85% of those having COPD. The main cause is pulmonary hypertension from lung diseases like COPD, chronic bronchitis, emphysema, cystic fibrosis, etc. The pathophysiology involves the right ventricle compensating for increased pressure in the pulmonary arteries, leading to enlargement and eventual failure.

So the key points are: right ventricle enlargement due to chronic lung diseases causing pulmonary hypertension. Need to mention the main cause (like COPD) and the result (heart failure). Also, note that it's a secondary condition to underlying lung issues. The answer should be concise, 4-5 lines, using only the given info. Avoid any external knowledge. Check if there's any other info in the context that's relevant. The treatment section mentions increasing exercise tolerance and oxygen levels, but the question is about definition, so probably not needed here. The answer should define it as right ventricular enlargement caused by chronic lung diseases leading to pulmonary hypertension, resulting in heart failure. Make sure to mention the common causes like COPD, chronic bronchitis, emphysema, etc., as per the context.
</think>

Cor pulmonale is defined as the enlargement or hypertrophy of the right ventricle of the heart, primarily caused by chronic lung diseases (e.g., COPD, chronic bronchitis, emphysema) or pulmonary hypertension. This condition arises due to increased pressure in the pulmonary arteries, forcing the right ventricle to work harder, which can ultimately lead to right-sided heart failure. It is most commonly associated with COPD, affecting 25% of patients with chronic obstructive pulmonary disease.","['Cor pulmonale is an increase in bulk of the right\nventricle of the heart, generally caused by chronic dis-\neases or malfunction of the lungs. This condition can\nlead to heart failure.\nDescription\nCor pulmonale, or pulmonary heart disease, occurs in\n25% of patients with chronic obstructive pulmonary dis-\nGALE ENCYCLOPEDIA OF MEDICINE 2916\nCor pulmonale', 'monale, as can neuromuscular diseases, such as muscu-\nlar dystrophy . A large pulmonary thromboembolism\n(blood clot) may lead to acute cor pulmonale.\nCauses and symptoms\nAny respiratory disease or malfunction that affects\nthe circulatory system of the lungs may lead to cor pul-\nmonale. These circulatory changes cause the right ventri-\ncle to compensate for the extra work required to pump\nblood through the lungs. The right ventricle has thin\nwalls and is crescent-shaped. The resulting pressure']","Heart failure resulting from pulmonary disease. Most commonly due to COPD; other causes include pulmonary fibrosis, pneumoconioses, recurrent pulmonary emboli...",0.0697674418604651,0.7233450412750244
Setup_Medical,What is Celiac Disease?,"<think>
Okay, let's tackle this question. The user wants a concise answer to ""What is Celiac Disease?"" using only the provided context. First, I need to extract the key points from the context.

The context starts by explaining that celiac disease is an abnormal reaction to gluten found in wheat, rye, barley, and possibly oats. The immune system's response causes inflammation in the small intestine, damaging tissues and impairing nutrient absorption. It's classified as an autoimmune disorder because the immune system attacks the body's own tissues. The answer should mention the cause (gluten), the immune response leading to inflammation and damage, the result (malabsorption), and that it's an autoimmune condition. Also, maybe note that it's more common in certain populations, like white Europeans, and that it's underdiagnosed due to varied symptoms. However, the question is just asking for a definition, so maybe stick to the basics. The example answer in the context mentions the key points, so I should mirror that structure. Avoid including unrelated info like the organizations or E. coli part, which seems to be a typo or misplaced text. Make sure to keep it within 4-5 lines. Let me check the example answer in the context again to see their phrasing. The example answer is concise, mentions gluten, immune response, damage to small intestine, malabsorption, autoimmune, and genetic factors. But the user's question is just asking for what it is, so maybe focus on the main definition without the causes and associations unless necessary. Wait, the user's example answer includes some of those. Let me structure it as: Celiac disease is an autoimmune disorder triggered by gluten consumption, leading to immune-mediated damage in the small intestine, malabsorption, and various systemic symptoms. It's more common in people of European descent and has a genetic basis. Diagnosis is often delayed due to varied symptoms. The exact prevalence is unclear but underdiagnosed. But the user wants 4-5 lines. Let me condense that. Maybe start with the definition, mention the immune response, the effect on the intestine, malabsorption, autoimmune aspect, and maybe the genetic component. Avoid the prevalence part unless necessary. The key elements from the context are gluten, immune system causing inflammation and damage to small intestine, malabsorption, autoimmune disorder, genetic basis, and possible underdiagnosis. The answer should be a single sentence but within 4-5","['tem causes the damage, celiac disease is classified as an\n“autoimmune” disorder. Celiac disease may also be called\nsprue, nontropical sprue, gluten sensitive enteropathy,\nceliac sprue, and adult celiac disease.\nCeliac disease may be discovered at any age, from\ninfancy through adulthood. The disorder is more com-\nmonly found among white Europeans or in people of\nEuropean descent. It is very unusual to find celiac dis-\nease in African or Asian people. The exact incidence of', 'Celiac disease occurs when the body reacts abnor-\nmally to gluten, a protein found in wheat, rye, barley, and\npossibly oats. When someone with celiac disease eats\nfoods containing gluten, that person’s immune system\ncauses an inflammatory response in the small intestine,\nwhich damages the tissues and results in impaired ability\nto absorb nutrients from foods. The inflammation and\nmalabsorption create wide-ranging problems in many\nsystems of the body. Since the body’s own immune sys-']",Celiac disease is a disease of the digestive system that damages the small intestine and interferes with the absorption of nutrients from food. It occurs when the body reacts abnormally to gluten.,0.06714628297362109,0.7235321998596191
Setup_Medical,What are the symptoms of Tetanus?,"<think>
Okay, let's tackle this question. The user is asking about the symptoms of tetanus. I need to use only the information provided in the context given.

Looking at the context, there's a section under Chapter 8 about Tetanus (Clostridium tetani). Under ""Essentials of Diagnosis,"" it lists symptoms like jaw stiffness followed by spasms (trismus), stiffness in the neck or other muscles, dysphagia, irritability, hyperreflexia, late painful convulsions triggered by minimal stimuli, and low-grade fever. 

I should make sure not to include any other information from other parts of the context, like the herbal remedies or other diseases mentioned. The answer needs to be concise, 4-5 lines. Let me check the differential diagnoses to ensure I'm not mixing up symptoms with other conditions. The key symptoms here are jaw stiffness (trismus), muscle spasms, neck stiffness, difficulty swallowing, irritability, hyperreflexia, and convulsions with minimal stimuli. Also mention the low-grade fever. That should cover the main points without exceeding the line limit.
</think>

The symptoms of tetanus include jaw stiffness followed by spasms (trismus), neck or muscle stiffness, dysphagia, irritability, hyperreflexia, painful convulsions triggered by minimal stimuli, and low-grade fever. Muscle spasms progress to involve other body parts, with rigidity and autonomic instability in severe cases.","['enlarges; other symptoms include regurgitation of undigested food,\nhalitosis, hoarseness, chronic cough, malnutrition, and weight loss\n• Gurgling sounds in the neck on auscultation are pathognomonic;\ncervical crepitus occasionally present\n• Barium swallow conﬁrms diagnosis by demonstrating the sac\n■ Differential Diagnosis\n• Esophageal, mediastinal, or neck tumor\n• Esophageal duplication cyst\n• Cricopharyngeal achalasia (occasionally associated)\n• Esophageal web', 'symptoms include yarrow ( Achillea millefolium ), eye-\nbright (Euphrasia officinalis ), garlic (Allium sativum ),\nand onions (Allium cepa). (Herbal)\n• Microdoses of Viscue album, Natrum muriaticum, Alli-\num cepa, or Nux vomica. (Homeopathy)\n• Taking yin chiao (sometimes transliterated as yinquiao)\ntablets that contain honeysuckle and forsythia when\nsymptoms appear. Natural herb loquat syrup for cough\nand sinus congestion and Chinese ephedra ( ma-huang)']","Jaw stiffness followed by spasms (trismus). Stiffness of neck or other muscles, dysphagia, irritability, hyperreflexia; late, painful convulsions precipitated by minimal stimuli.",0.14159292035398233,0.7942795157432556
Setup_Medical,What is Dilated Cardiomyopathy?,"<think>
Okay, let's tackle this question. The user is asking, ""What is Dilated Cardiomyopathy?"" and they want the answer based only on the provided context. Let me go through the context again to make sure I get the key points.

First, the context mentions that Congestive cardiomyopathy is the most common form and is also called Dilated Cardiomyopathy. The definition says it's a disease that damages the heart muscle walls, specifically the lower chambers. The main feature is that the heart chambers stretch or dilate, allowing them to hold more blood than normal. It's the final stage of many heart diseases. 

Looking at the Essentials of Diagnosis section, it's a cause of systolic dysfunction leading to heart failure. Symptoms include things like shortness of breath, fatigue, edema, etc. The diagnosis uses various tests like ECG, echocardiogram. Also, there's a mention that about 80% of cases are idiopathic, meaning no known cause, but some think it might be due to viral infections.

I need to make sure the answer is concise, 4-5 lines, and only uses the context. So, start by stating it's a type of cardiomyopathy where the heart chambers dilate. Mention it's the most common form, leads to heart failure, and maybe note the idiopathic nature. Avoid any extra info not in the context. Let me check the reference given to see if there's more. The reference from Luk et al. supports the definition. Also, the context says it's the final stage of many heart diseases. 

So putting it all together: Dilated Cardiomyopathy is a type where the heart's lower chambers stretch, leading to heart failure. It's the most common form, often idiopathic, and results from various heart diseases. Symptoms include those of heart failure. Make sure not to include treatment or other types unless mentioned. The answer should be straightforward using the given info.
</think>

Dilated Cardiomyopathy (DCM), also called congestive cardiomyopathy, is a heart muscle disease where the lower chambers (ventricles) stretch and enlarge, reducing their ability to pump blood effectively. It is the most common form of cardiomyopathy and a leading cause of systolic dysfunction and heart failure. Symptoms include dyspnea, fatigue, edema, and arrhythmias. About 80% of cases are idiopathic,","['Congestive cardiomyopathy\nDefinition\nCardiomyopathy is an ongoing disease process that\ndamages the muscle wall of the lower chambers of the\nheart. Congestive cardiomyopathy is the most common\nform of cardiomyopathy. In congestive cardiomyopathy,\nalso called dilated cardiomyopathy, the walls of the heart\nchambers stretch (dilate) to hold a greater volume of\nblood than normal. Congestive cardiomyopathy is the\nfinal stage of many heart diseases and the most common', 'Chapter 1 Cardiovascular Diseases 19\n1Dilated Cardiomyopathy\n■ Essentials of Diagnosis\n• A cause of systolic dysfunction, this represents a group of disor-\nders that lead to congestive heart failure\n• Symptoms and signs of congestive heart failure: Exertional dys-\npnea, cough, fatigue, paroxysmal nocturnal dyspnea, cardiac\nenlargement, rales, gallop rhythm, elevated venous pressure,\nhepatomegaly, and dependent edema\n• Electrocardiography may show nonspeciﬁc repolarization abnor-']","A cause of systolic dysfunction, this represents a group of disorders that lead to congestive heart failure. Symptoms and signs of congestive heart failure: Exertional dyspnea, cough, fatigue, paroxysmal nocturnal dyspnea...",0.07070707070707072,0.7443469166755676
Setup_Medical,What defines Atrial Septal Defect?,"<think>
Okay, let's tackle this question. The user is asking what defines an Atrial Septal Defect (ASD). I need to use the provided context to answer this.

First, looking at the context, there's a section under ""Atrial Septal Defect"" in the Essentials of Diagnosis. It mentions that ASD is a hole in the septum between the two upper heart chambers. The context also states that septal defects are holes in the septum, with ASD being an opening between the atria. 

The key terms section defines septal defects as holes in the wall separating the heart's right and left sides. For ASD specifically, it's between the upper chambers (atria). The context also notes that blood leaks from left to right due to pressure differences, leading to possible complications like heart enlargement if major.

I should mention that ASD is a type of congenital heart defect, as the context talks about congenital heart disease treatments. The answer should include the location (atrial septum), the effect (blood shunting from left to right), and maybe symptoms or consequences like dyspnea or palpitations if large. Also, note that small defects may be asymptomatic.

Need to keep it concise, 4-5 lines. Avoid using medical jargon beyond what's in the context. Make sure not to include unrelated info like treatments or other conditions mentioned. Focus solely on the definition based on the provided information.
</think>

Atrial Septal Defect (ASD) is defined as an opening in the atrial septum (the wall between the heart's two upper chambers), allowing abnormal blood shunting from the left to the right atrium due to pressure differences. Small defects are often asymptomatic, while larger ones may cause symptoms like exertional dyspnea, fatigue, or palpitations by age 40. It is a congenital heart defect where blood leakage can lead to heart enlargement and circulatory issues if significant. Key features include right ventricular lift, fixed splitting of S2, and potential paradoxical embolism risk.","['wall separating the right and left sides of the heart),\nblood leaks from the left side of the heart to the right,\nor from a higher pressure zone to a lower pressure\nzone. A major leakage can lead to enlargement of the\nheart and failing circulation. The most common types\nof septal defects are atrial septal defect , an opening\nbetween the two upper heart chambers, and ventricu-\nlar septal defect , an opening between the two lower\nheart chambers. Ventricular septal defect accounts for', 'Athetosis —A condition marked by slow, writhing,\ninvoluntary muscle movements.\nCerebral palsy—Movement disability resulting from\nnonprogressive brain damage.\nCoagulopathy—A disorder in which blood is either\ntoo slow or too quick to coagulate (clot).\nContracture—A tightening of muscles that prevents\nnormal movement of the associated limb or other\nbody part.\nCytokine—A protein associated with inflammation\nthat, at high levels, may be toxic to nerve cells in\nthe developing brain.']","Patients with small defects are usually asymptomatic and have a normal life span. Large shunts symptomatic by age 40, including exertional dyspnea, fatigue, and palpitations.",0.0641399416909621,0.7391402721405029
Setup_Medical,What is Candidiasis?,"<think>
Okay, I need to answer the question ""What is Candidiasis?"" using only the provided context. Let me start by reading through the context carefully to extract the relevant information.

First, the context mentions that Candidiasis is an infection caused by Candida species, usually Candida albicans. It's a common cause of vaginal infections in women. There are different forms: cutaneous (like intertrigo with red patches and pustules in certain areas), oral (thrush with white plaques), and deep organ (invasive, systemic, affecting various organs). It's opportunistic, affecting those with weakened immunity, such as the elderly, debilitated, or those on antibiotics. The context also notes that overuse of antibiotics, AIDS, organ transplants, and invasive devices have increased its prevalence. Diagnosis involves finding Candida in specimens, and treatment varies by type, with vaginal cases often using OTC antifungals. 

I need to condense this into 4-5 lines. Start with the definition as an infection caused by Candida. Mention common types like vaginal, oral, and deep organ. Note it's opportunistic in immunocompromised. Maybe include that it's common due to factors like antibiotic overuse. Avoid specific treatments unless necessary. Make sure to stay within the line limit and only use the given info.
</think>

Candidiasis is an infection caused by Candida species, typically *Candida albicans*. It manifests in forms like vaginal infections (with itching and cottage cheese-like discharge), oral thrush (white mouth patches), and invasive deep organ infections affecting immunocompromised individuals. It is opportunistic, thriving when immunity is weakened due to illness, antibiotics, or conditions like AIDS. Diagnosis involves identifying Candida in clinical specimens, and treatment varies by infection type.","['therapy or cause harmful effects.\nResources\nPERIODICALS\n“Marijuana as Medicine: How Strong is the Science?” Con-\nsumer Reports 62 (May 1997): 62.\nMorris, Kelly. “The Cannabis Remedy—Wonder Worker or\nEvil Weed?” The Lancet 350 (20 Dec.1997): 1828.\nNancy Ross-Flanigan\nCandida albicans infection see Candidiasis\nCandidiasis\nDefinition\nCandidiasis is an infection caused by a species of the\nyeast Candida, usually Candida albicans. This is a com-\nmon cause of vaginal infections in women. Also,Candida', 'Deep organ candidiasis\nAlso known as invasive candidiasis, deep organ candidi-\nasis is a serious systemic infection that can affect the esopha-\ngus, heart, blood, liver, spleen, kidneys, eyes, and skin. Like\nvaginal and oral candidiasis, it is an opportunistic disease\nthat strikes when a person’s resistance is lowered, often due\nto another illness. There are many diagnostic categories of\ndeep organ candidiasis, depending on the tissues involved.\nCauses and symptoms\nV aginal candidiasis']","Candidiasis is an infection caused by a species of the yeast Candida, usually Candida albicans. This is a common cause of vaginal infections in women.",0.13148788927335642,0.765317976474762
Setup_Medical,What are the symptoms of Tuberculosis?,"<think>
Okay, let's tackle this question about the symptoms of tuberculosis. The user wants the answer based only on the provided context, so I need to make sure I don't use any outside knowledge.

First, I'll look through the context given. There are several sections about tuberculosis. The first one under ""Essentials of Diagnosis"" mentions that most infections are subclinical with a positive skin test. Then it lists symptoms like cough, dyspnea, fever, night sweats, weight loss, and hemoptysis. 

Another section under ""Pulmonary Tuberculosis"" repeats similar symptoms: lassitude, weight loss, fever, cough, night sweats, hemoptysis, and cachexia. Also mentions posttussive apical rales. 

The Tuberculous Meningitis section talks about insidious onset with listlessness, irritability, headaches, meningeal signs, and cranial nerve palsies. But the question is about general TB symptoms, so maybe focus on pulmonary TB symptoms since that's more common.

Genitourinary TB has symptoms like fever, malaise, night sweats, weight loss, and urinary tract infection signs. But again, the main symptoms for TB in general would be the common ones across different sections.

So compiling all that, the main symptoms are fever, night sweats, weight loss, cough, hemoptysis, and possibly dyspnea. Also, the context mentions that 5% are diagnosed postmortem, but that's probably not a symptom. 

I need to make sure to list the symptoms from the context without adding anything else. The answer should be concise, 4-5 lines. Let me check again. The Essentials of Diagnosis sections list the symptoms. Also, the Pearl mentions 5% postmortem, but that's not a symptom. 

So the answer should include the symptoms listed in the Essentials of Diagnosis for both general TB and pulmonary TB. The key ones are cough, fever, night sweats, weight loss, hemoptysis, and possibly dyspnea. Maybe also mention cachexia as it's noted in some sections. But need to keep it within 4-5 lines. Let me structure that.
</think>

The symptoms of tuberculosis include progressive symptoms such as cough, dyspnea, fever, night sweats, weight loss, and hemoptysis. In pulmonary tuberculosis, apical or subapical infiltrates with cavities are classic","['Tuberculosis (TB), 238\ngenitourinary tract, 329\nintestinal, 85\npulmonary, 61\nTuberculous meningitis, 239\nTubo-ovarian abscess, 461\nTubulointerstitial nephritis, 331\nTularemia, 240\n“Tumor plop” murmur, 11\nTyphoid fever, 213\nTyphus\nepidemic louse-borne, 265\nscrub, 268\nU\nUlcer\nanal, 69\ncorneal, 515\ndecubitus (pressure), 379\nduodenal, 78\ngastric, 82\nleg, from venous\ninsufﬁciency, 424\nUlcerative colitis, 89\narthritis with, 150\nwith biliary tract malignant\ntumors, 286\nUnstable angina, 1, 4, 34', '238 Current Essentials of Medicine\n8\nTuberculosis (Mycobacterium tuberculosis)\n■ Essentials of Diagnosis\n• Most infections subclinical, with positive skin test only\n• Symptoms progressive and include cough, dyspnea, fever, night\nsweats, weight loss, and hemoptysis\n• In primary infection, mid-lung ﬁeld inﬁltrates with regional lym-\nphadenopathy; pleural effusion common\n• Apical ﬁbronodular pulmonary inﬁltrate on chest ﬁlm, with or\nwithout cavitation, is most typical in reactivated disease']","Symptoms progressive and include cough, dyspnea, fever, night sweats, weight loss, and hemoptysis. In primary infection, mid-lung field infiltrates with regional lymphadenopathy; pleural effusion common.",0.08839779005524863,0.7464032769203186
Setup_Medical,What are Calcium Channel Blockers?,"<think>
Okay, let's tackle this question. The user is asking, ""What are Calcium Channel Blockers?"" and wants a concise answer based on the provided context.

First, I need to recall the information from the context. The context defines calcium channel blockers as medicines that slow calcium movement into heart and blood vessel cells. This action relaxes blood vessels, increases oxygen-rich blood to the heart, and reduces the heart's workload. 

Looking at the sections under ""Definition"" and ""Purpose,"" it mentions they're used for high blood pressure, abnormal heart rhythms, angina, panic attacks, bipolar disorder, and migraines. The answer should include their mechanism and primary uses. 

I should avoid including interactions or other details since the question is just asking for what they are. The answer needs to be 4-5 lines, so I need to be concise. Let me structure it: start with the definition, mention their effect on blood vessels and heart, then list the main conditions they treat. 

Check the context again to make sure I didn't miss any key points. The ""Purpose"" section lists the main uses. Also, the definition part explains how they work. 

Putting it all together: Start with the definition, how they work, and their primary uses. Keep each part brief. Make sure not to include any extra info like drug names or interactions unless necessary. The answer should be clear and to the point.
</think>

Calcium channel blockers are medications that inhibit calcium entry into heart and blood vessel cells, relaxing blood vessels, improving oxygen-rich blood flow to the heart, and reducing its workload. They are primarily used to treat high blood pressure, abnormal heart rhythms, angina (chest pain), and certain heart conditions. Additionally, they may be prescribed for panic attacks, bipolar disorder, and migraine prevention. These drugs are available by prescription in tablet, capsule, or injectable forms.","['CAH see Congenital adrenal hyperplasia\nCaisson disease see Decompression\nsickness\nCalcaneal spurs see Heel spurs\nCalcitonin see Bone disorder drugs\nCalcium carbonate see Antacids\nCalcium channel blockers\nDefinition\nCalcium channel blockers are medicines that slow\nthe movement of calcium into the cells of the heart and\nblood vessels. This, in turn, relaxes blood vessels,\nincreases the supply of oxygen-rich blood to the heart,\nand reduces the heart’s workload.\nPurpose', 'Calcium-channel blocker—A drug that blocks the\nentry of calcium into the muscle cells of small\nblood vessels (arterioles) and keeps them from\nnarrowing.\nCoronary arteries—The main arteries that provide\nblood to the heart. The coronary arteries surround\nthe heart like a crown, coming out of the aorta,\narching down over the top of the heart, and divid-\ning into two branches. These are the arteries in\nwhich coronary artery disease occurs.\nHDL cholesterol —High-density lipoprotein cho-']","Calcium channel blockers are medicines that slow the movement of calcium into the cells of the heart and blood vessels. This, in turn, relaxes blood vessels, increases the supply of oxygen-rich blood to the heart, and reduces the heart's workload.",0.13411078717201166,0.7689110040664673
